source,competition,year,topic,kind,status,target,sha256,size
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/m2.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/m2.m,bf12973e021df7f08ae7f1b3031d17b265cc3e3027462a5c84718e21fc828e00,6466
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/m2_1.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/m2_1.m,16a781b1aacba11dd1912724d3e81595cf367a748e1e2b162fa00a660590319f,6075
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/MainAneal.asv,研究生数学建模,2007,综合,排除缓存与编译产物,排除缓存与编译产物,,880f3533be4670b5692b7dfa90bfe60ee3ddc636dc910c756abce476cb8bb4a4,3291
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/MainAneal.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/MainAneal.m,880f3533be4670b5692b7dfa90bfe60ee3ddc636dc910c756abce476cb8bb4a4,3291
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/me.asv,研究生数学建模,2007,综合,排除缓存与编译产物,排除缓存与编译产物,,844a7d899db94a5edf49d4ba60aedd2911a69ffa7d2fb5be389c760be68aa44a,4729
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/me.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/me.m,d13e9efe838d563a65a79583b8d27369b07e7ff758387ad267339a156cad8438,4753
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/mutate_permutation.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/mutate_permutation.m,5ed9d25ffae194d2c2203a2464693ba973fee69f6a9f43acc178ebd65cbb15a2,1452
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/path.mat,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/path.mat,a40e48f3edc17f221d8fea145f4996f37fba320472b555f00d948afa80612b9d,5197
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/PSOGA.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/PSOGA.m,51efe7e6c3ecca91d9a58e427b51fe43c10b287c601009790aa6eb74ab17487b,5872
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/selection_roulette.asv,研究生数学建模,2007,综合,排除缓存与编译产物,排除缓存与编译产物,,9e596ab207c8bf096f5aa6355c97b58fed2dbf7d3c4ba512bebf4746696757ea,923
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/selection_roulette.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/selection_roulette.m,cf9968699c46d127249606553e03305ec16eda42a68a4e009676d7793288d3c5,976
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/shiyan.asv,研究生数学建模,2007,综合,排除缓存与编译产物,排除缓存与编译产物,,913cf5b627362f7a7430b9d1187c74f5f8307326af105145340e01f0866d098e,1598
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/shiyan.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/shiyan.m,9ad1367842ff02cb6efc1ee52223c83a2f14c8fae6b24927a6620ae6ca70a598,1625
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/traveling_salesman_demo.asv,研究生数学建模,2007,综合,排除缓存与编译产物,排除缓存与编译产物,,ef229b91da9c3deb12e1955b2821b111913d6b81727c265e2dbdfa238ec5a36c,6872
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/traveling_salesman_demo.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/traveling_salesman_demo.m,ed7894a3e22fe7c193fe4e5dabb0e2af5829f653862877cf080edd7e48f72aec,6961
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/traveling_salesman_fitness.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/traveling_salesman_fitness.m,9567a508cb86aeb460e7b7d4d92fffaf3e4cf03fb38f99d7269049646fa82e2e,770
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题三/change.asv,研究生数学建模,2007,综合,排除缓存与编译产物,排除缓存与编译产物,,d4a30c50c8699d04fa2fb2521c57fbd46c9b8ded79980c409501c152cb6c3789,223
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题三/change.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/问题三/change.m,f85293284a1c34be029f5b8cda4a4b5362af71347af4c98d5cf8beee5734c75d,246
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题三/ChangePath2.m,研究生数学建模,2007,综合,配套附件,内容去重,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/ChangePath2.m,de8af364eab814c5933814d11204ddb0d2a6d61a6c54f273e83a127e4bdf2f55,484
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题三/D2_2.asv,研究生数学建模,2007,综合,排除缓存与编译产物,排除缓存与编译产物,,77f085c480be3428681235754d963f24cb6e5bc9ead8530fe036ec1593903a52,3324
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题三/D2_2.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/问题三/D2_2.m,77f085c480be3428681235754d963f24cb6e5bc9ead8530fe036ec1593903a52,3324
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题三/D2_fitness_2.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/问题三/D2_fitness_2.m,83df705df386de22ffc94761107a80aba7893a25385c254e68374a94ed6d5981,710
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题二/ceshi.asv,研究生数学建模,2007,综合,排除缓存与编译产物,排除缓存与编译产物,,a97dab820fe083729bc5c043ca37d8255fca4f1762e7f2226cb46ad954db6a9f,773
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题二/ceshi.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/问题二/ceshi.m,a97dab820fe083729bc5c043ca37d8255fca4f1762e7f2226cb46ad954db6a9f,773
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题二/ChangePath2.m,研究生数学建模,2007,综合,配套附件,内容去重,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/ChangePath2.m,de8af364eab814c5933814d11204ddb0d2a6d61a6c54f273e83a127e4bdf2f55,484
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题二/D1.mat,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/问题二/D1.mat,57dfdbb8cbe967bfc4d29a1ced71d3ba06232526ac6ffab9720bd4e69d78fdb8,406
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题二/D2.mat,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/问题二/D2.mat,f8949ff266ede3127a097d1558f98e8282ce79e8790f2e998bb8680b4c1bf712,330
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题二/D2_1.asv,研究生数学建模,2007,综合,排除缓存与编译产物,排除缓存与编译产物,,207ab7c51ea0ba6d9ed40d772815a9b8503b7bd5bf520c77c9eab8639bd93216,3259
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题二/D2_1.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/问题二/D2_1.m,5232aad1224255ed62baa4e49160f4b42266c4f7b76bcd592515a578d00ace08,3264
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题二/D2_2.asv,研究生数学建模,2007,综合,排除缓存与编译产物,排除缓存与编译产物,,c5146f87eec821cca847b956854d8e31fbb26afcc5a44397390a8b1ba7f255c9,3267
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题二/D2_fitness_1.m,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/问题二/D2_fitness_1.m,2669280374f337afb03b7fc09b2afb2e384b8a8d95de330afd1d6ab1b09fe87f,909
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题二/D3.mat,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/问题二/D3.mat,b7dc5e9e961459af873179f1e0ca335d61291784e9c91d9f2133dda00ae36523,279
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题二/D4.mat,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/问题二/D4.mat,b6bb1547c6130df1595a7edc58bd87db977a6159a493b1567daa07437464c583,333
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/chengxu/问题二/D5.mat,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/chengxu/问题二/D5.mat,81b83e6a1a29995c4757b7aa1ec7bfc099acf7a7944114e601525a1049e9992f,403
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/D2.xls,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/D2.xls,be2fa86205712966113f93847e80e9d4dce90f202c85f401f79b7c4d50230679,15360
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/d2,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/d2,a7d8aec9b9d820965c015f9867b9d9aa6c9cebe4c01933434f2c4b4684726578,4767
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/d3,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/d3,36c4d06319705058b36dac2efa06796092815440615bdb2fdcf20501608db552,916
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/data.OUT,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/data.out,41542c22a04b63fa7faede8b74a060bc1b94d531501294470cdbd57c57e31c19,359
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/data.txt,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/data.txt,33185dafabe4dbd320268a2030cf408a4da3196e8b246c5d6a3cb3c37d14aa35,1330
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/data1.OUT,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/data1.out,7b02edc0d8d9e035d83be18577cc140c9b093cb4f69fa48a676508533359da23,105
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/data1.txt,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/data1.txt,aa14b7b4737079e7f2cdb5786567b2855eb471d640c80a3ab1c82dd2533cdd64,1226
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/ddd,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/ddd,84c3e4ea808577f10fe199a44850a52a6987b9b22c7c0b89acca09a83947a6ef,1037
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/dddddf,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/dddddf,248f4f888b9193bd6735c1f2761ec44d8bad67edaf41a6a789fe55a6413eb55f,4879
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/distance.TXT,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/distance.txt,895de30520351e08aba8d01a35574fc52f9aaef43cf81e77dc9c15566c2ab68c,27057
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/dsfasf,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/dsfasf,a82775029fd9f1edfec20b3f7cc6f40e0fac892df6009f914e219527818441a8,181169
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/f,研究生数学建模,2007,F题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/F题/配套附件/1029405/floyd/f,a8ca15d1870e56212f97bf415ebdf007132ba3d2c5d22319047cb32d7534b721,156435
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/f_0-17.txt,研究生数学建模,2007,F题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/F题/配套附件/1029405/floyd/f_0-17.txt,51d89c9829df0bd31663e18435c5b2f7da6f9a05087597b6de712413b57defb3,6831
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/f_0-18.txt,研究生数学建模,2007,F题,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/F题/配套附件/1029405/floyd/f_0-18.txt,ede0aaed7f88fe18a0811ac554648f2a4aa9ecdc1ce9825a6c4230b5190edb23,6009
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/floyd/floyd.aps,研究生数学建模,2007,综合,排除缓存与编译产物,排除缓存与编译产物,,ec5a9308c603bb886dea05f6973b79e041148680ced635ef72db3522e459d006,58324
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/floyd/floyd.cpp,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/floyd.cpp,eed0aaa914c83874b0869a934fb86f5d86e0fff0ce48a097d1e95ff904f8959f,1439
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/floyd/floyd.h,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/floyd.h,15c3cc4f2878f68328c67a3b86e1c37980beb3af0ad1d24b517b5775952c9c9e,431
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/floyd/floyd.rc,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/floyd.rc,6c419675427af8f9ed9a06e7b6789e7aa89d72dc3aa8b239abe945c2efb134cd,5240
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/floyd/floyd.vcproj,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/floyd.vcproj,5e3ed1e3199ebba373be15c0b85bd99c3a99a55203f4bc4dadba5a194f053b37,4695
04-25年优秀论文/2007年研究生数学建模竞赛优秀论文选-/1029405/1029405/floyd/floyd/floydDlg.cpp,研究生数学建模,2007,综合,配套附件,新增文件,6-1优秀论文库/研究生数学建模/2007/综合/配套附件/1029405/floyd/floydDlg.cpp,a0aa68594da8c929a19aba385de81543845ef92993e5e452fb232f6e2ab93dac,8254
