FORWARD_TEXT_FORMAT_1.0
STDEP =   174.1500
ENDEP =   863.4000
RLEV  =     0.1250
CURVENAME =  CNL, R4.0, RML, RMN, CAL, DEVI, AZIM, SP, GR, AC, SP1, RLL8, RILD, RILM, DEN, RILD%, RILM%, RLL8%, SP1%, RML%, RMN%, CAL%, DEN%, R4.0%, GR%, AC%, CNL%, SP%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           CNL       R4.0        RML        RMN        CAL       DEVI       AZIM         SP         GR         AC        SP1       RLL8       RILD       RILM        DEN      RILD%      RILM%      RLL8%       SP1%       RML%       RMN%       CAL%       DEN%      R4.0%        GR%        AC%       CNL%        SP%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 178.9000   -9999.000   -999.250      0.734      0.877  -9999.000   -999.250   -999.250     89.784     38.855    307.116  -9999.000  -8180.897  -8100.816  -8177.908  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.708      0.976  -9999.000  -9999.000   -999.250     39.671    270.758  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 179.0250   -9999.000   -999.250      0.755      0.672  -9999.000   -999.250   -999.250     89.784     38.417    308.126  -9999.000  -8180.897  -8100.816  -8177.908  -9999.000    441.011     17.005      0.567    249.999      0.776      0.817  -9999.000  -9999.000   -999.250     40.052    262.822  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 179.1500   -9999.000   -999.250      0.753      0.723  -9999.000   -999.250   -999.250     89.784     38.665    308.177  -8135.545      0.568 3182189.000     16.708  -9999.000    441.011     17.005      0.567    249.999      0.734      0.880  -9999.000  -9999.000   -999.250     41.387    263.451  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 179.2750   -9999.000   -999.250      0.730      0.988  -9999.000   -999.250   -999.250     89.784     40.527    309.166  -8135.545      0.570 20000000.000     14.711  -9999.000 20000000.000     15.137      0.569    249.999      0.755      0.672  -9999.000  -9999.000   -999.250     41.461    266.940  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 179.4000   -9999.000   -999.250      0.720      1.069  -9999.000   -999.250   -999.250     89.784     40.741    308.724    249.999      0.576 20000000.000     11.798  -9999.000 20000000.000     12.012      0.575    249.999      0.754      0.718  -9999.000  -9999.000   -999.250     40.219    271.278  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 179.5250   -9999.000   -999.250      0.647      1.209  -9999.000   -999.250   -999.250     89.784     40.974    309.857    249.999      0.582 20000000.000      9.986  -9999.000 20000000.000     10.129      0.581    249.999      0.730      0.986  -9999.000  -9999.000   -999.250     39.974    281.883  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 179.6500   -9999.000   -999.250      0.706      1.122  -9999.000   -999.250   -999.250     89.784     41.802    312.202    249.999      0.583 20000000.000      8.561  -9999.000 20000000.000      8.555      0.584    249.999      0.722      1.065     22.402  -9999.000   -999.250     39.760    288.325  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 179.7750   -9999.000   -999.250      0.779      0.871  -9999.000   -999.250   -999.250     89.784     42.407    312.490    249.999      0.577 20000000.000      8.660  -9999.000 20000000.000      8.652      0.577    249.999      0.645      1.211     22.402  -9999.000   -999.250     40.116    294.118  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 179.9000   -9999.000   -999.250      0.767      0.840  -9999.000   -999.250   -999.250     89.784     44.522    304.457    249.999      0.573 20000000.000      8.837  -9999.000 20000000.000      8.834      0.572    249.999      0.704      1.129     22.402  -9999.000   -999.250     39.787    298.818  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 180.0250   -9999.000   -999.250      0.753      0.804  -9999.000   -999.250   -999.250     89.784     45.201    295.683    249.999      0.574 20000000.000      8.977  -9999.000 20000000.000      8.977      0.574    249.999      0.779      0.871     22.402  -9999.000   -999.250     38.861    307.102  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 180.1500   -9999.000   -999.250      0.743      0.803  -9999.000   -999.250   -999.250     89.784     45.241    282.473    249.999      0.569     85.155      8.808  -9999.000     85.184      8.808      0.569    249.999      0.767      0.841     22.402  -9999.000   -999.250     38.414    308.126  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 180.2750   -9999.000   -999.250      0.773      0.851  -9999.000   -999.250   -999.250     89.784     45.220    266.781    249.999      0.567     57.287      9.180  -9999.000     57.294      9.176      0.567    249.999      0.753      0.804     22.402  -9999.000   -999.250     38.635    308.161  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 180.4000   -9999.000   -999.250      0.801      0.852  -1841.655   -999.250   -999.250     89.784     46.517    238.555    249.999      0.562     53.759     10.697  -9999.000     53.744     10.691      0.562    249.999      0.742      0.802     22.402  -9999.000   -999.250     40.523    309.174  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 180.5250   -9999.000   -999.250      0.798      0.851  -1841.655   -999.250   -999.250     89.784     47.754    228.097    249.999      0.558     58.418     12.877  -9999.000     58.402     12.856      0.558    249.999      0.772      0.851     22.402  -9999.000   -999.250     40.738    308.704  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 180.6500   -9999.000   -999.250      0.770      0.859     22.402   -999.250   -999.250     89.784     46.908    221.626    249.999      0.554     62.350     17.929  -9999.000     62.348     17.929      0.554    249.999      0.801      0.852     22.402  -9999.000   -999.250     40.959    309.814  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 180.7750   -9999.000   -999.250      0.753      0.780     22.402   -999.250   -999.250     89.784     47.018    219.529    249.999      0.559     62.703     18.016  -9999.000     62.706     18.016      0.559    249.999      0.799      0.851     22.402  -9999.000   -999.250     41.791    312.193  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 180.9000   -9999.000   -999.250      0.749      0.781     22.402   -999.250   -999.250     89.784     47.978    223.088    249.999      0.563     62.244     17.897  -9999.000     62.252     17.898      0.563    249.999      0.771      0.862     22.402  -9999.000   -999.250     42.364    312.651  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 181.0250   -9999.000   -999.250      0.730      0.747     22.402   -999.250   -999.250     89.784     47.080    226.385    249.999      0.564     61.154     17.735  -9999.000     61.182     17.740      0.564    249.999      0.753      0.780     22.402  -9999.000   -999.250     44.507    304.640  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 181.1500   -9999.000   -999.250      0.751      0.753     22.402   -999.250   -999.250     89.784     45.830    230.966    249.999      0.565     57.716     17.103  -9999.000     57.736     17.112      0.565    249.999      0.749      0.782     22.402  -9999.000   -999.250     45.200    295.973  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 181.2750   -9999.000   -999.250      0.805      0.732     22.402   -999.250   -999.250     89.784     44.253    236.773    249.999      0.567     55.492     16.189  -9999.000     55.511     16.194      0.567    249.999      0.729      0.747     22.400  -9999.000   -999.250     45.242    282.825  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 181.4000   -9999.000   -999.250      0.804      0.725     22.402   -999.250   -999.250     89.784     41.793    246.654    249.999      0.571     53.641     15.707  -9999.000     53.653     15.706      0.571    249.999      0.749      0.754     22.397  -9999.000   -999.250     45.189    267.465  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 181.5250   -9999.000   -999.250      0.778      0.686     22.402      1.330    298.535     89.784     40.848    252.721    249.999      0.571     52.626     15.745  -9999.000     52.621     15.743      0.571    249.999      0.805      0.732     22.391  -9999.000   -999.250     46.485    238.816  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 181.6500   -9999.000   -999.250      0.763      0.722     22.402      1.330    298.535     89.784     40.824    258.924    249.999      0.565     52.997     15.920  -9999.000     53.005     15.921      0.565    249.999      0.805      0.727     22.385  -9999.000   -999.250     47.776    228.267  -9999.000    374.784      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 181.7750   -5803.190   -999.250      0.844      0.826     22.402      1.327    298.499     89.784     40.718    264.128    249.999      0.561     52.424     15.805  -9999.000     52.425     15.807      0.561    249.999      0.779      0.685     22.376  -9999.000   -999.250     46.906    221.686  -9999.000    374.784      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 181.9000   -5803.190   -999.250      0.837      0.786     22.402      1.324    300.247     89.784     39.106    268.691    249.999      0.559     52.405     15.644  -9999.000     52.383     15.647      0.559    249.999      0.759      0.717     22.376  -9999.000   -999.250     46.990    219.430  -9999.000    374.784      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 182.0250      28.954   -999.250      0.856      0.792     22.402      1.320    300.384     89.784     38.442    267.688    249.999      0.559     53.894     15.506  -9999.000     53.807     15.497      0.559    249.999      0.844      0.828     22.379  -9999.000   -999.250     48.004    222.995  -9999.000    374.784      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 182.1500      29.280   -999.250      0.863      0.836     22.400      1.323    299.661     89.784     39.336    264.674    249.999      0.559     59.163     16.100  -9999.000     59.091     16.087      0.559    249.999      0.836      0.786     22.383  -9999.000   -999.250     47.117    226.252  -9999.000    374.784      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 182.2750      30.346   -999.250      0.823      0.783     22.397      1.325    314.301     89.784     41.230    260.965    249.999      0.560     63.291     16.817  -9999.000     63.243     16.815      0.560    249.999      0.855      0.789     22.392  -9999.000   -999.250     45.877    230.795  -9999.000    374.784      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 182.4000      32.064   -999.250      0.777      0.759     22.391      1.326    330.285     89.784     43.597    255.515    249.999      0.560     65.848     16.900  -9999.000     65.829     16.909      0.560    249.999      0.865      0.838     22.396  -9999.000   -999.250     44.331    236.461  -9999.000    374.784      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 182.5250      35.005   -999.250      0.736      0.755     22.385      1.325    334.760     89.784     43.261    255.754    249.999      0.563     66.740     16.399  -9999.000     66.753     16.414      0.563    249.999      0.825      0.784     22.399  -9999.000   -999.250     41.825    246.459  -9999.000    374.784      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 182.6500      35.029   -999.250      0.778      0.741     22.376      1.325    339.172     89.784     42.648    256.441    249.999      0.569     66.121     15.662  -9999.000     66.108     15.670      0.569    249.999      0.779      0.759     22.401  -9999.000   -999.250     40.848    252.515  -9999.000    374.784      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 182.7750      34.099   -999.250      0.800      0.783     22.376      1.321    341.134     89.784     41.725    258.104    249.999      0.573     66.701     15.294  -9999.000     66.698     15.302      0.573    249.999      0.734      0.756     22.402  -9999.000   -999.250     40.825    258.746  -9999.000    374.784      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 182.9000      32.947   -999.250      0.771      0.739     22.379      1.321    337.987     89.784     40.851    259.628    249.999      0.574     66.838     14.955  -9999.000     66.848     14.961      0.575    249.999      0.777      0.738     22.400  -9999.000   -999.250     40.775    263.962  -9999.000    374.784      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
