FORWARD_TEXT_FORMAT_1.0
STDEP =   159.1000
ENDEP =   899.1000
RLEV  =     0.1250
CURVENAME =  RML, RMN, CAL, CNL, DEN, RILD, RILM, RLL8, DSP, SP, DEVI, AZIM, SP1, MMD, GR, AC, SP%, cal%, rml%, rmn%, GR%, AC%, MMD%, rild%, rilm%, rll8%, DSP%, den%, cnl%, SP1%, R4.0, R4.0%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           RML        RMN        CAL        CNL        DEN       RILD       RILM       RLL8        DSP         SP       DEVI       AZIM        SP1        MMD         GR         AC        SP%       cal%       rml%       rmn%        GR%        AC%       MMD%      rild%      rilm%      rll8%       DSP%       den%       cnl%       SP1%       R4.0      R4.0%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 163.4750   -9999.000  -9999.000  -9999.000     47.029  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    187.138  -9999.000  -9999.000     93.368  -9999.000  -9999.000  -6043.494    189.408  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     47.029  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 163.6000   -9999.000  -9999.000  -9999.000     49.122  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    187.348  -9999.000  -9999.000     93.904  -9999.000  -6227.381  -6043.494    189.664  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     49.122  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 163.7250   -9999.000  -9999.000  -9999.000     50.896  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    187.547  -9999.000  -9999.000     94.438  -9999.000  -6227.381    538.200    189.905  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     50.896  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 163.8500   -9999.000  -9999.000  -9999.000     50.059  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    187.731  -9999.000  -9999.000     94.988  -6240.842     48.337    528.345    190.122  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     50.059  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 163.9750   -9999.000  -9999.000  -9999.000     46.754  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    187.901  -9999.000  -9999.000     95.524  -6240.842     50.779    501.229    190.310  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     46.754  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 164.1000   -9999.000  -9999.000  -9999.000     41.546  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.056  -9999.000  -9999.000     96.040     12.478     56.051    486.474    190.465  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     41.546  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 164.2250   -9999.000  -9999.000  -9999.000     36.679  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.197  -9999.000  -9999.000     96.528     19.322     61.915    469.087    190.588  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     36.679  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 164.3500   -9999.000  -9999.000  -9999.000     33.064  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.323  -9999.000  -9999.000     96.989    -19.103     49.387    459.228    190.680  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     33.064  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 164.4750   -9999.000  -9999.000  -9999.000     32.784  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.431  -9999.000  -9999.000     97.425    -23.557     52.629    458.166    190.748  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     32.784  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 164.6000   -9999.000  -9999.000  -9999.000     35.242  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.522  -9999.000  -9999.000     97.839     12.329     58.346    459.481    190.796  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     35.242  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 164.7250   -9999.000  -9999.000  -9999.000     38.328  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.599  -9999.000  -9999.000     98.247    -18.147     64.274    456.986    190.830  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     38.328  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 164.8500   -9999.000  -9999.000  -9999.000     39.445  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.663  -9999.000  -9999.000     98.655     -5.756     69.337    446.228    190.856  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     39.445  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 164.9750   -9999.000  -9999.000  -9999.000     40.087  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.716  -9999.000  -9999.000     99.058     -3.822     70.594    427.827    190.876  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     40.087  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 165.1000   -9999.000  -9999.000  -9999.000     37.954  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.756  -9999.000  -9999.000     99.455     14.186     67.836    406.803    190.893  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     37.954  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 165.2250   -9999.000  -9999.000  -9999.000     35.547  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.786  -9999.000  -9999.000     99.848    -22.242     63.989    390.679    190.905  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     35.547  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 165.3500   -9999.000  -9999.000  -9999.000     33.869  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.810  -9999.000  -9999.000    100.235     -8.208     60.172    385.325    190.914  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     33.869  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 165.4750   -9999.000  -9999.000  -9999.000     33.277  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.829  -9999.000  -9999.000    100.615      5.142     57.840    392.687    190.924  -9999.000  -9999.000  -9999.000     48.337    538.200     12.478  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     33.277  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 165.6000   -9999.000  -9999.000  -9999.000     33.045  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.841  -9999.000  -9999.000    100.984    -28.160     58.133    407.705    190.936  -9999.000  -9999.000  -9999.000     48.337    538.200     12.478  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     33.045  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 165.7250   -9999.000  -9999.000  -9999.000     33.605  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.845  -9999.000  -9999.000    101.339    -14.763     60.708    421.355    190.949  -9999.000  -9999.000  -9999.000     48.337    538.200     12.478  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     33.605  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 165.8500   -9999.000  -9999.000  -9999.000     35.422  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.843  -9999.000  -9999.000    101.676      2.994     65.028    427.058    190.965  -9999.000  -9999.000  -9999.000     52.432    521.675     23.954  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     35.422  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 165.9750   -9999.000  -9999.000  -9999.000     38.703  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.836  -9999.000  -9999.000    101.991     24.980     70.465    422.617    190.982  -9999.000  -9999.000  -9999.000     57.551    492.750    -36.958  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     38.703  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 166.1000   -9999.000  -9999.000  -9999.000     42.232  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.824  -9999.000  -9999.000    102.282    -20.201     75.977    409.928    191.008  -9999.000  -9999.000  -9999.000     62.890    485.071    -20.563  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     42.232  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 166.2250   -9999.000  -9999.000  -9999.000     45.325  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.806  -9999.000  -9999.000    102.541     -6.624     79.432    393.871    191.038  -9999.000  -9999.000  -9999.000     48.337    467.844     14.887  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     45.325  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 166.3500   -9999.000  -9999.000  -9999.000     46.556  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.781  -9999.000  -9999.000    102.765     10.416     80.424    378.186    191.073  -9999.000  -9999.000  -9999.000     52.432    459.280    -18.689  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     46.556  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 166.4750   -9999.000  -9999.000  -9999.000     44.699  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.749  -9999.000  -9999.000    102.958    -19.821     78.450    364.717    191.109  -9999.000  -9999.000  -9999.000     57.551    457.930     -4.536  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     44.699  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 166.6000   -9999.000  -9999.000  -9999.000     41.176  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.709  -9999.000  -9999.000    103.121     -6.484     73.261    353.888    191.154  -9999.000  -9999.000  -9999.000     62.890    459.512    -12.734  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     41.176  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 166.7250   -9999.000  -9999.000  -9999.000     37.735  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.660  -9999.000  -9999.000    103.260      8.806     66.786    344.706    191.210  -9999.000  -9999.000  -9999.000     68.228    459.390     21.629  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     37.735  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 166.8500   -9999.000  -9999.000  -9999.000     35.139  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.598  -9999.000  -9999.000    103.388     -6.255     61.620    337.353    191.278  -9999.000  -9999.000  -9999.000     71.226    452.891      1.503  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     35.139  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 166.9750   -9999.000  -9999.000  -9999.000     33.873  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.525  -9999.000  -9999.000    103.507     -6.013     56.297    331.326    191.377  -9999.000  -9999.000  -9999.000     69.910    439.020    -47.933  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     33.873  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 167.1000   -9999.000  -9999.000  -9999.000     32.648  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.444  -9999.000  -9999.000    103.620    -14.212     52.009    324.964    191.488  -9999.000  -9999.000  -9999.000     66.400    420.076     19.303  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     32.648  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 167.2250   -9999.000  -9999.000  -9999.000     31.268  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    188.357  -9999.000  -9999.000    103.735     12.172     48.917    316.402    191.611  -9999.000  -9999.000  -9999.000     62.963    401.151     -0.889  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     31.268  -9999.000  -9999.000      2.022  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
