FORWARD_TEXT_FORMAT_1.0
STDEP =   120.0000
ENDEP =  1020.0000
RLEV  =     0.1250
CURVENAME =  SP, GR, AC, DEVI, AZIM, SP1, MMD, rll8, RILD, RILM, SSD, LSD, SP2, TEN, SPD, DEN, CORR, CNL, CAL, RML, RMN, R4.0, rll8%, rild%, rilm%, sp1%, cal%, rml%, rmn%, sp%, cn%, ac%, gr%, den%, r4.0%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, cnl%
END
#DEPTH            SP         GR         AC       DEVI       AZIM        SP1        MMD       rll8       RILD       RILM        SSD        LSD        SP2        TEN        SPD        DEN       CORR        CNL        CAL        RML        RMN       R4.0      rll8%      rild%      rilm%       sp1%       cal%       rml%       rmn%        sp%        cn%        ac%        gr%       den%      r4.0%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP       cnl%
 124.1250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 124.2500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 124.3750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 124.5000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 124.6250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 124.7500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 124.8750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 125.0000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 125.1250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 125.2500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 125.3750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 125.5000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 125.6250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 125.7500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 125.8750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 126.0000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 126.1250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 126.2500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 126.3750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 126.5000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 126.6250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 126.7500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 126.8750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 127.0000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 127.1250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 127.2500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 127.3750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 127.5000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 127.6250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000   -999.250   -999.250   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
