FORWARD_TEXT_FORMAT_1.0
STDEP =    15.0000
ENDEP =   980.0000
RLEV  =     0.1250
CURVENAME =  DEVI, AZIM, DEN, SP1, Rll8, RILD, RILM, GR, MMD, AC, CNl, RML, RMN, SP, sp%, ac%, gr%, mmd%, den%, CNL%, rild%, rilm%, rll8%, sp1%, RML%, RMN%, r4.0%, r4.0, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, CAL, cal%
END
#DEPTH          DEVI       AZIM        DEN        SP1       Rll8       RILD       RILM         GR        MMD         AC        CNl        RML        RMN         SP        sp%        ac%        gr%       mmd%       den%       CNL%      rild%      rilm%      rll8%       sp1%       RML%       RMN%      r4.0%       r4.0       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP        CAL       cal%
  20.7500       0.684    166.215  -9999.000    174.999  19904.209      5.828 20000000.000     44.794    182.768    144.685     -1.336     -1.371      1.541     42.891  -9999.000    168.659     67.797     15.625  -9999.000     -1.336      5.805 20000000.000  71585.383    247.027     -1.416      1.622      2.187      2.187      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  20.8750       0.686    163.400  -9999.000    174.999 19857878.000      5.788 20000000.000     46.389   -170.422    144.640     -1.336     -1.453      1.610     43.121  -9999.000    164.913     67.200     14.160  -9999.000     -1.335      5.642 20000000.000  12467.296    246.569     -1.549      1.578      2.186      2.186      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  21.0000       0.699    166.313  -9999.000    174.999 20000000.000      5.712 20000000.000     48.176    -12.801    144.574     -1.336     -1.493      1.461     43.355  -9999.000    163.758     64.390     41.016  -9999.000     -1.336      5.661 20000000.000 20000000.000    245.922     -1.337      1.133      2.178      2.179      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  21.1250       0.676    173.166  -9999.000    174.999 435829.188      5.676 20000000.000     49.405      1.308    144.563     -1.335     -1.192      0.980     43.826  -9999.000    165.287     61.221     35.156  -9999.000     -1.336      5.717 20000000.000  16491.094    245.757     -0.754      0.518      2.160      2.161      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  21.2500       0.660    181.114  -9999.000    174.999  19389.748      5.646 20000000.000     48.849    -32.264    144.550     -1.336     -0.775      0.552     44.073  -9999.000    176.504     57.011    -13.184  -9999.000     -1.335      5.740 20000000.000   9728.397    245.702     -0.845      0.665      2.160      2.160      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  21.3750       0.656    189.176  -9999.000    174.999  16914.268      5.604 20000000.000     47.472   -125.679    144.568     -1.336     -0.807      0.493     44.309  -9999.000    183.801     56.785     -4.883  -9999.000     -1.334      5.754 20000000.000   8595.418    245.745     -0.673     -0.124      2.192      2.189      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  21.5000       0.652    198.392  -8083.623    174.999 2362123.250      5.454 20000000.000     47.819   -120.211    144.583     -1.335     -0.655      0.014     44.537  -9999.000    191.587     55.473     -5.371  -9999.000     -1.334      5.789 20000000.000   7121.061    246.087     -0.585      0.555      2.222      2.219      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  21.6250       0.640    202.482  -8083.623    174.999 123414.219      5.369 20000000.000     49.252    168.222    144.609     -1.334     -0.687      0.645     44.940  -9999.000    197.509     53.613    -41.992  -9999.000     -1.336      5.793 20000000.000   7277.089    246.386     -1.130      1.032      2.223      2.223      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  21.7500       0.615    204.047      2.234    174.999  21247.652      5.287 20000000.000     49.307    -16.753    144.582     -1.334     -1.151      1.026     45.116  -9999.000    203.293     53.819    -30.273  -9999.000     -1.337      5.788 20000000.000   6623.974    246.765     -1.246      1.001      2.218      2.219      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  21.8750       0.615    206.004      2.252    174.999   8690.831      5.214 20000000.000     48.171    -99.386    144.578     -1.336     -1.249      0.986     45.253  -9999.000    202.762     52.752     -2.441  -9999.000     -1.106      5.779 20000000.000   8378.579    247.204     -1.265      0.908      2.221      2.220      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  22.0000       0.664    206.999      2.267    174.999  11776.838      5.068 20000000.000     49.336    107.161    144.499     -1.337     -1.269      0.928     45.349  -9999.000    199.958     53.578     68.359  -9999.000     -0.073      5.789 20000000.000   5812.490    248.119     -1.298      1.044      2.218      2.218      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  22.1250       0.664    208.421      2.273    174.999  13742.478      4.977 20000000.000     51.370     19.492    144.537     -1.171     -1.221      1.029     45.395  -9999.000    196.418     54.851    105.468  -9999.000      3.867      5.806 20000000.000  10021.956    248.541     -0.698      0.927      2.170      2.175      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  22.2500       0.663    207.888      2.253    174.999   9761.771      4.890 20000000.000     51.473     30.081    144.750     -0.399     -0.704      0.928     45.341  -9999.000    187.526     55.832    -20.019  -9999.000     12.626      5.826 20000000.000  11596.660    248.913     -0.755      0.940      2.154      2.156      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  22.3750       0.653    204.062      2.235    174.999  10657.776      4.827 20000000.000     50.096     22.587    144.898      2.485     -0.779      0.933     45.233  -9999.000    182.708     55.572      7.812  -9999.000     26.895      5.842 20000000.000  10665.637    249.230     -1.009      0.875      2.151      2.151      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  22.5000       0.589    197.259      2.220    174.999   9202.551      4.783 20000000.000     48.723     63.284    145.066      9.245     -1.031      0.877     45.074  -9999.000    178.475     54.387     38.574  -9999.000     28.845      5.856 20000000.000   8172.411    249.712     -1.275      0.901      2.152      2.152      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  22.6250       0.538    195.053      2.207    174.999   9867.122      4.771 20000000.000     48.181     32.277    145.147     20.887     -1.242      0.883     44.634  -9999.000    173.712     54.678     62.988  -9999.000     28.877      5.892 20000000.000   9451.547    249.865     -0.786      0.632      2.117      2.120      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  22.7500       0.507    191.441      2.186    174.999  12681.110      4.765 20000000.000     49.055    -11.458    145.195     27.955     -0.749      0.528     44.351  -9999.000    165.238     54.654   -184.082  -9999.000     28.449      5.918 20000000.000  34454.250    249.957     -0.076     -1.329      2.120      2.120      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  22.8750       0.472    188.336      2.173    174.999  19895.947      4.762 20000000.000     49.694    -28.520    145.251     28.861     -0.082     -1.332     44.058  -9999.000    160.659     54.386    -58.594  -9999.000     28.126      5.924 20000000.000  20578.223    249.993     -0.218     -1.399      2.102      2.104      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  23.0000       0.372    180.868      2.157    174.999   1847.688      4.780 20000000.000     48.110    -24.012    145.302     28.675     -0.227     -1.370     43.760  -9999.000    156.351     52.666     78.125  -9999.000     28.598      5.885 20000000.000  19377.594    249.999     -0.634     -0.085      2.077      2.080      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  23.1250       0.380    175.666      2.139    174.878    899.618      4.816 20000000.000     45.754    -33.515    145.349     28.308     -0.636     -0.081     43.214  -9999.000    152.559     50.346     60.547  -9999.000     29.465      5.858 20000000.000  12016.229    249.999     -0.863      0.383      2.146      2.139      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293  -9999.000
  23.2500       0.377    172.518      2.111    174.188    713.384      4.861 20000000.000     46.230    -14.998    145.415     28.316     -0.861      0.379     42.962  -9999.000    147.746     48.924      3.418  -9999.000     30.333      5.828 20000000.000  19959.869    249.999     -1.071      0.751      2.178      2.175      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293     22.013
  23.3750       0.359    172.931      2.104    173.940    656.702      4.911 20000000.000     48.498     35.664    145.551     28.917     -1.066      0.743     42.765  -9999.000    147.122     49.245   -120.605  -9999.000     30.952      5.788 20000000.000 20000000.000    249.999     -1.060      0.805      2.171      2.171      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000     22.293     22.013
