FORWARD_TEXT_FORMAT_1.0
STDEP =   128.5750
ENDEP =   875.3250
RLEV  =     0.1250
CURVENAME =  RML, RMN, CAL, R4.0, RILD, RILM, RLL8, SP1, SP, DEVI, AZIM, DEN, CNL, GR, AC, CNL%, RILD%, RILM%, RLL8%, SP1%, CAL%, RML%, RMN%, DEN%, SP%, R4.0%, GR%, AC%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           RML        RMN        CAL       R4.0       RILD       RILM       RLL8        SP1         SP       DEVI       AZIM        DEN        CNL         GR         AC       CNL%      RILD%      RILM%      RLL8%       SP1%       CAL%       RML%       RMN%       DEN%        SP%      R4.0%        GR%        AC%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 133.3250   -9999.000  -9999.000  -9999.000     17.909  -9999.000  -9999.000  -9999.000  -9999.000    226.335  -9999.000  -9999.000      1.831     67.175  -9999.000  -9999.000     94.062  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.787  -9999.000     18.012  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 133.4500   -9999.000  -9999.000  -9999.000     17.918  -9999.000  -9999.000  -9999.000  -9999.000    226.316  -9999.000  -9999.000      1.830     64.728  -9999.000  -9999.000     98.364  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.781  -9999.000     18.015  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 133.5750   -9999.000  -9999.000  -9999.000     17.921  -9999.000  -9999.000  -9999.000  -9999.000    226.377  -9999.000  -9999.000      1.832     66.202  -9999.000  -9999.000    101.159  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.780  -9999.000     18.018  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 133.7000   -9999.000  -9999.000  -9999.000     17.916  -9999.000  -9999.000  -9999.000  -9999.000    226.452  -9999.000  -9999.000      1.835     62.764  -9999.000  -9999.000    106.201  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.782  -9999.000     18.017  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 133.8250   -9999.000  -9999.000  -9999.000     17.902  -9999.000  -9999.000  -9999.000  -9999.000    226.616  -9999.000  -9999.000      1.837     61.170  -9999.000  -9999.000    107.256  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.785  -9999.000     18.009  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 133.9500   -9999.000  -9999.000  -9999.000     17.873  -9999.000  -9999.000  -9999.000  -9999.000    226.747  -9999.000  -9999.000      1.840     58.185  -9999.000  -9999.000     98.418  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.787  -9999.000     17.996  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 134.0750   -9999.000  -9999.000  -9999.000     17.840  -9999.000  -9999.000  -9999.000  -9999.000    227.014  -9999.000  -9999.000      1.843     54.545  -9999.000  -9999.000     91.871  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.790  -9999.000     17.985  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 134.2000   -9999.000  -9999.000  -9999.000     17.772  -9999.000  -9999.000  -9999.000  -9999.000    227.110  -9999.000  -9999.000      1.841     50.944  -9999.000  -9999.000     85.324  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.793  -9999.000     17.962  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 134.3250   -9999.000  -9999.000  -9999.000     17.734  -9999.000  -9999.000  -9999.000  -9999.000    227.180  -9999.000  -9999.000      1.840     51.696  -9999.000  -9999.000     74.588  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.791  -9999.000     17.945  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 134.4500   -9999.000  -9999.000  -9999.000     17.702  -9999.000  -9999.000  -9999.000  -9999.000    227.218  -9999.000  -9999.000      1.836     53.413  -9999.000  -9999.000     70.058  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.790  -9999.000     17.922  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 134.5750   -9999.000  -9999.000  -9999.000     17.694  -9999.000  -9999.000  -9999.000  -9999.000    227.158  -9999.000  -9999.000      1.826     57.752  -9999.000  -9999.000     67.170  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.786  -9999.000     17.907  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 134.7000   -9999.000  -9999.000  -9999.000     17.720  -9999.000  -9999.000  -9999.000  -9999.000    227.065  -9999.000  -9999.000      1.817     66.200  -9999.000  -9999.000     64.724  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.776  -9999.000     17.918  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 134.8250   -9999.000  -9999.000  -9999.000     17.754  -9999.000  -9999.000  -9999.000  -9999.000    226.924  -9999.000  -9999.000      1.807     69.270  -9999.000  -9999.000     66.205  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.767  -9999.000     17.966  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 134.9500   -9999.000  -9999.000  -9999.000     17.796  -9999.000  -9999.000  -9999.000  -9999.000    226.848  -9999.000  -9999.000      1.800     73.076  -9999.000  -9999.000     62.757  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.757  -9999.000     18.059  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 135.0750   -9999.000  -9999.000  -9999.000     17.827  -9999.000  -9999.000  -9999.000  -9999.000    226.885  -9999.000  -9999.000      1.755     74.916  -9999.000  -9999.000     61.167  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.750  -9999.000     18.141  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 135.2000   -9999.000  -9999.000  -9999.000     17.867  -9999.000  -9999.000  -9999.000  -9999.000    227.108  -9999.000  -9999.000      1.699     76.531  -9999.000  -9999.000     58.178  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.705  -9999.000     18.256  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 135.3250   -9999.000  -9999.000  -9999.000     17.878  -9999.000  -9999.000  -9999.000  -9999.000    227.598  -9999.000  -9999.000      1.663     75.699  -9999.000  -9999.000     54.537  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.649  -9999.000     18.289  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 135.4500   -9999.000  -9999.000  -9999.000     17.880  -9999.000  -9999.000  -9999.000  -9999.000    228.253  -9999.000  -9999.000      1.690     72.427  -9999.000  -9999.000     50.934  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.613  -9999.000     18.309  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 135.5750   -9999.000  -9999.000  -9999.000     17.877  -9999.000  -9999.000  -9999.000  -9999.000    229.606  -9999.000  -9999.000      1.779     67.966  -9999.000  -9999.000     51.698  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.640  -9999.000     18.318  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 135.7000   -9999.000  -9999.000  -9999.000     17.869  -9999.000  -9999.000  -9999.000  -9999.000    230.460  -9999.000  -9999.000      1.839     61.876  -9999.000  -9999.000     53.418  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.729  -9999.000     18.318  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 135.8250   -9999.000  -9999.000  -9999.000     17.869  -9999.000  -9999.000  -9999.000  -9999.000    231.468  -9999.000  -9999.000      1.927     61.127  -9999.000  -9999.000     57.765  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.789  -9999.000     18.297  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 135.9500   -9999.000  -9999.000  -9999.000     17.879  -9999.000  -9999.000  -9999.000  -9999.000    232.186  -9999.000  -9999.000      1.965     62.078  -9999.000  -9999.000     66.227  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.877  -9999.000     18.241  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 136.0750   -9999.000  -9999.000  -9999.000     17.889  -9999.000  -9999.000  -9999.000  -9999.000    233.030  -9999.000  -9999.000      1.938     64.181  -9999.000  -9999.000     69.280  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.915  -9999.000     18.177  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 136.2000   -9999.000  -9999.000  -9999.000     17.898  -9999.000  -9999.000  -9999.000  -9999.000    233.358  -9999.000  -9999.000      1.889     66.850  -9999.000  -9999.000     73.089  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.888  -9999.000     18.050  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 136.3250   -9999.000  -9999.000  -9999.000     17.898  -9999.000  -9999.000  -9999.000  -9999.000    233.502  -9999.000  -9999.000      1.848     67.736  -9999.000  -9999.000     74.923  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.839  -9999.000     17.982  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 136.4500   -9999.000  -9999.000  -9999.000     17.905  -9999.000  -9999.000  -9999.000  -4463.123    233.541  -9999.000  -9999.000      1.837     68.614  -9999.000  -9999.000     76.537  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.798  -9999.000     17.900  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 136.5750   -9999.000  -9999.000  -9999.000     17.917  -3453.369  -4539.463  -4544.218  -4463.123    233.643  -9999.000  -9999.000      1.832     72.692  -9999.000  -9999.000     75.696  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.787  -9999.000     17.828  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 136.7000   -9999.000  -9999.000  -9999.000     17.935  -3453.369  -4539.463  -4544.218    148.989    233.737  -9999.000  -9999.000      1.830     88.733  -9999.000  -9999.000     72.414  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.782  -9999.000     17.701  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 136.8250   -9999.000  -9999.000  -9999.000     17.928   2000.000      9.047      0.330    148.989    234.039  -9999.000  -9999.000      1.833     93.305  -9999.000  -9999.000     67.948   2000.000      9.047      0.330    148.989  -9999.000  -9999.000  -9999.000      1.780  -9999.000     17.643  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 136.9500   -9999.000  -9999.000  -9999.000     17.891   2000.000      9.047      0.330    149.064    234.358  -9999.000  -9999.000      1.834     99.033  -9999.000  -9999.000     61.850   2000.000      9.047      0.330    148.989  -9999.000  -9999.000  -9999.000      1.783  -9999.000     17.598  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 137.0750   -9999.000  -9999.000  -9999.000     17.843   2000.000      8.816      0.322    149.231    235.006  -9999.000  -9999.000      1.831    101.604  -9999.000  -9999.000     61.123   2000.000      9.047      0.330    148.989  -9999.000  -9999.000  -9999.000      1.784  -9999.000     17.586  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 137.2000   -9999.000  -9999.000  -9999.000     17.757   2000.000      8.483      0.312    149.354    235.424  -9999.000  -9999.000      1.824     94.753  -9999.000  -9999.000     62.082   2000.000      8.816      0.322    149.064  -9999.000  -9999.000  -9999.000      1.781  -9999.000     17.602  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
 137.3250   -9999.000  -9999.000  -9999.000     17.725   2000.000      8.221      0.308    149.520    235.893  -9999.000  -9999.000      1.820     94.017     30.765    187.500     64.191   2000.000      8.483      0.312    149.231  -9999.000  -9999.000  -9999.000      1.774  -9999.000     17.631  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000   9999.000   9999.000  -9999.000
