FORWARD_TEXT_FORMAT_1.0
STDEP =   149.7500
ENDEP =   900.0000
RLEV  =     0.1250
CURVENAME =  SP1, RLL8, RILD, RILM, GR, AC, SP, DEVI, AZIM, DEN, CNL, CAL, RML, RMN, DEN%, GR%, AC%, cnl%, RILD%, RILM%, RLL8%, SP1%, SP%, R4.0, CAL%, RML%, RMN%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, R4.0%
END
#DEPTH           SP1       RLL8       RILD       RILM         GR         AC         SP       DEVI       AZIM        DEN        CNL        CAL        RML        RMN       DEN%        GR%        AC%       cnl%      RILD%      RILM%      RLL8%       SP1%        SP%       R4.0       CAL%       RML%       RMN%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP      R4.0%
 154.5000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     28.593  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     28.621  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 154.6250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     28.621  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     28.520  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 154.7500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     28.524  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     28.085  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 154.8750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     28.109  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     27.570  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 155.0000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     27.604  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     27.019  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 155.1250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     27.063  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     26.724  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 155.2500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     26.752  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     26.925  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 155.3750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     26.903  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     27.432  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 155.5000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     27.371  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     27.996  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 155.6250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     27.922  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     28.910  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 155.7500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     28.777  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     29.583  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 155.8750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     29.477  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     30.082  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 156.0000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     29.997  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     30.504  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 156.1250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     30.427  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     30.901  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 156.2500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     30.823  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     31.074  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 156.3750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     31.038  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     31.311  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 156.5000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     31.258  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     31.725  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 156.6250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     31.628  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     32.792  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 156.7500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     32.528  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     33.714  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 156.8750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     33.473  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     35.011  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 157.0000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     34.656  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     36.954  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 157.1250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     36.398  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     39.015  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 157.2500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250   -999.250   -999.250   -999.250     38.399  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     38.811  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 157.3750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.150    113.370   -999.250     38.874  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     37.637  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 157.5000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.150    113.370   -999.250     38.018  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     35.258  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 157.6250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.300    226.740   -999.250     36.061  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     32.951  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 157.7500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.310    226.770   -999.250     33.759  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     31.647  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 157.8750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.310    226.770   -999.250     32.121  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     30.436  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 158.0000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.310    226.770   -999.250     30.892  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     28.733  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 158.1250   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    176.196      0.300    226.770  -9999.000     29.396  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     28.036  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 158.2500   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    176.196      0.290    226.790  -9999.000     28.316  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     28.546  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 158.3750   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    176.190      0.300    226.790  -9999.000     28.334  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000     30.302  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
 158.5000   -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    176.129      0.300    227.040  -9999.000     29.551  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     38.064  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000   -999.250
